yyyymm (YearMonth),dfy_lag1,infl_lag1,svar_lag1,de_lag1,lty_lag1,tms_lag1,tbl_lag1,dfr_lag1,dp_lag1,dy_lag1,ltr_lag1,ep_lag1,b/m_lag1,ntis_lag1,CRSP_SPvw_minus_Rfree
193807,0.029900000000000003,0,0.011809308759999996,-0.039740329,0.0259,0.0254,0.0005,0.0091,-2.748655956,-2.527888472,0.0004,-2.708915627,0.6595458619659397,0.016744545465353516,0.074838
193808,0.024099999999999996,0,0.006829876,-0.00930286,0.0257,0.025,0.0007,0.0023,-2.8555034,-2.78535779,0.0043,-2.84620054,0.6253541076487252,0.017055514732613217,-0.025901
193809,0.023100000000000002,0,0.005981568,0.024571746167280695,0.0259,0.0253,0.0006,-0.0019,-2.865800012,-2.893602293,0,-2.890371758,0.6340202484382853,0.014308272816802973,0.016732
193810,0.024400000000000005,0,0.017046706,0.062520357,0.0259,0.0251,0.0008,0.0087,-2.920224721,-2.905409635,0.0022,-2.982745078,0.6242488511841641,0.011896174152456805,0.07886
193811,0.0221,-0.007092199,0.00440443,-0.026956342,0.0254,0.0249,0.0005,-0.0007,-3.072237838,-2.999005599,0.0087,-3.045281496,0.5819547881104594,0.007932597,-0.025607
193812,0.021300000000000006,0,0.004644168,-0.123059566,0.0257,0.0253,0.0004,0.0059,-3.123779908,-3.157760011,-0.0022,-3.000720341,0.5893739153651048,0.008535267,0.04481
193901,0.021899999999999996,0,0.00229094,-0.227057451,0.0252,0.0249,0.0003,0.0042,-3.254318672,-3.217305966,0.008,-3.027261221,0.5720393884426016,0.005721713,-0.070406
193902,0.021100000000000004,0,0.007295496,-0.256352369,0.0249,0.024599999999999997,0.0003,-0.0037,-3.176429784,-3.24780464,0.0059,-2.920077415,0.614218141,-0.003601364,0.039192
193903,0.020499999999999997,-0.007142857,0.003291644,-0.284450892,0.0245,0.0242,0.0003,-0.0016,-3.201958706,-3.169955975,0.008,-2.917507814,0.5994568906992531,0.000614935,-0.134721
193904,0.018999999999999996,0,0.008538703,-0.311436158,0.0237,0.023399999999999997,0.0003,-0.0103,-3.050001903,-3.195528461,0.0125,-2.738565745,0.6606492718446602,-0.001260686,-0.006611
193905,0.021300000000000003,-0.007194245,0.009203292,-0.328250353,0.0229,0.0226,0.0003,-0.0054,-3.038133277,-3.043612742,0.0118,-2.709882923,0.678454588,-0.001883193,0.069457
193906,0.021,0,0.003559091,-0.344575657,0.0217,0.0214,0.0003,-0.0122,-3.092191907,-3.031782779,0.0171,-2.74761625,0.6303372412794904,-0.002354324,-0.06191
193907,0.019900000000000004,0,0.003202343,-0.360441427,0.0221,0.0218,0.0003,0.0062,-3.019964587,-3.085883371,-0.0027,-2.65952316,0.666768736,-8.64E-05,0.11131
193908,0.019499999999999997,0,0.004304609,-0.363442548,0.0213,0.0209,0.0004,-0.012,-3.104420579,-3.001272454,0.0113,-2.740978032,0.6079854809437386,-0.001562188,-0.067451
193909,0.0192,0,0.007137243,-0.36632478,0.0231,0.0226,0.0005,-0.0191,-3.011963468,-3.086071441,-0.0201,-2.645638689,0.6480172606204895,-0.003006525,0.181067
193910,0.0175,0.021739130434782483,0.015683907,-0.369097464,0.0278,0.0264,0.0014,0.0696,-3.146305132,-2.993944963,-0.0545,-2.777207668,0.5800479488545551,-0.002109552,-0.016887
193911,0.017299999999999996,-0.007092199,0.001846745,-0.370373788,0.0247,0.0242,0.0005,-0.0173,-3.096513354,-3.111213812,0.041,-2.726139566,0.5734790624176982,-0.001852788,-0.040532
193912,0.018499999999999996,0,0.001284238,-0.371563556,0.0236,0.0231,0.0005,-0.0083,-3.012261576,-3.062611802,0.0162,-2.640698019,0.5978447388290205,-0.001699137,0.028177
194001,0.0198,0,0.001073002,-0.372675285,0.0226,0.022199999999999998,0.0004,-0.0067,-3.002964125,-2.979471753,0.0145,-2.63028884,0.5807053803586905,0.002550784,-0.035927
194002,0.019800000000000005,-0.007142857,0.001478046,-0.4001037,0.0229,0.0228,0.0001,0.0066,-2.961739052,-2.997602717,-0.0017,-2.561635353,0.5993256726071698,0.007772705,0.013139
194003,0.019700000000000002,0.007194245,0.000489506,-0.426517985,0.0228,0.022600000000000002,0.0002,-0.0006,-2.963021703,-2.95640464,0.0027,-2.536503717,0.5943769619216596,0.004840262,0.013561
194004,0.019600000000000003,0,0.000709112,-0.451985124,0.0215,0.0213,0.0002,-0.0128,-2.967561397,-2.957717183,0.0177,-2.515576273,0.6479598752880574,0.005678709,-0.004478
194005,0.019200000000000005,0,0.001192277,-0.458156377,0.022,0.0218,0.0002,-0.0057,-2.952124467,-2.95703446,-0.0035,-2.49396809,0.6440746479822138,0.005848666,-0.23128
194006,0.020100000000000003,0,0.018668568,-0.464154819,0.0246,0.024,0.0006,0.0278,-2.667876183,-2.941708747,-0.0299,-2.203721364,0.8225778695577353,0.006610185,0.083035
194007,0.021500000000000005,0.007142857,0.009797017,-0.470003629,0.0227,0.0217,0.001,-0.0137,-2.731366006,-2.657566296,0.0258,-2.261362377,0.7832213665410453,0.006369791,0.03299
194008,0.019200000000000002,-0.007092199,0.001323675,-0.472534813,0.0224,0.0219,0.0005,-0.0031,-2.751750788,-2.721161329,0.0052,-2.279215975,0.7578880608847312,0.008109189,0.035521000000000004
194009,0.019099999999999995,0,0.003560843,-0.475019799,0.0223,0.0219,0.0004,-0.0021,-2.767551431,-2.741650702,0.0028,-2.292531632,0.7417752948479205,0.009086463,0.014221
194010,0.018400000000000003,0,0.002943837,-0.477438608,0.0215,0.020999999999999998,0.0005,-0.0018,-2.766975985,-2.757550845,0.011,-2.289537378,0.7207478890229192,0.009646939,0.041468
194011,0.017699999999999994,0,0.001465061,-0.468136215,0.0214,0.0212,0.0002,0.0018,-2.805619248,-2.766975985,0.0031,-2.337483033,0.710199837,0.009414833,-0.029431
194012,0.017300000000000006,0,0.005914211,-0.458746475,0.0199,0.019700000000000002,0.0002,-0.0142,-2.762274519,-2.805619248,0.0205,-2.303528045,0.7352149503960624,0.010157652453725045,0.002927
194101,0.017400000000000006,0.007142857,0.000507842,-0.449267731,0.0194,0.019200000000000002,0.0002,-0.009,-2.759442993,-2.762274519,0.0067,-2.310175262,0.7290475101044764,0.012589189,-0.045455
194102,0.0163,0,0.001855112,-0.447471847,0.0213,0.0211,0.0002,0.0207,-2.705075979,-2.754480699,-0.0201,-2.257604132,0.7701603157979537,0.010853413978018157,-0.004629
194103,0.016399999999999998,0,0.002751814,-0.445698457,0.0213,0.0209,0.0004,-0.0014,-2.685128924,-2.70013671,0.002,-2.239430468,0.783799295,0.010770234176767136,0.008772
194104,0.0158,0.007092199,0.001364626,-0.443931389,0.0206,0.0195,0.0011,-0.0118,-2.684239552,-2.680215402,0.0096,-2.240308163,0.8042698826597132,0.010060575017632082,-0.062052
194105,0.015099999999999999,0.007042254,0.001767101,-0.448431632,0.0196,0.0186,0.001,-0.0051,-2.611862075,-2.679350055,0.0129,-2.163430443,0.8542496105244937,0.010481534762011597,0.013184
194106,0.015100000000000002,0.006993007,0.001574462,-0.452866862,0.0195,0.0184,0.0011,0.0022,-2.611282164,-2.606994912,0.0027,-2.158415302,0.8491783532650778,0.009923603,0.058851
194107,0.0154,0.020833333,0.001180909,-0.457241378,0.0191,0.0179,0.0012,-0.0003,-2.658535137,-2.606440025,0.0066,-2.201293759,0.8015267175572519,0.008967507,0.056805999999999995
194108,0.015400000000000004,0,0.001212974,-0.482542364,0.0191,0.0179,0.0012,0.0041,-2.707088681,-2.653716331,0.0022,-2.224546317,0.7663638481248545,0.00902986,-0.001213
194109,0.015299999999999994,0.013605442176870763,0.00051318,-0.506992931,0.019,0.0177,0.0013,0.0016,-2.693591639,-2.702291549,0.0018,-2.186598708,0.7745428862905124,0.010725020274125155,-0.007451
194110,0.015499999999999996,0.013422819,0.000975442,-0.530628251,0.0193,0.0183,0.001,0.006,-2.679062664,-2.688818839,-0.0012,-2.148434413,0.7782684119224098,0.010283855188842077,-0.064602
194111,0.015500000000000003,0.013245033112582849,0.001310096,-0.517439254,0.0182,0.0173,0.0009,-0.0106,-2.603216614,-2.674312535,0.014,-2.08577736,0.8377185537260228,0.011687208090774623,-0.024916
194112,0.015600000000000003,0.006535948,0.001285898,-0.504199477,0.0186,0.015799999999999998,0.0028,-0.0065,-2.555470142,-2.598487527,-0.0029,-2.051270665,0.8608058608058609,0.010364624451918405,-0.038943
194201,0.0158,0.006493506,0.006680814,-0.490910314,0.0204,0.0171,0.0033,0.0183,-2.504663248,-2.550764722,-0.0177,-2.013752934,0.8895097332372027,0.010342826313128743,0.022076000000000002
194202,0.014599999999999998,0.012903225806451646,0.002204953,-0.4652535,0.0247,0.022,0.0027,-0.0063,-2.527812255,-2.514097754,0.0069,-2.062558755,0.9021113243761997,0.008935182,-0.017747
194203,0.0144,0.006369427,0.001260825,-0.438408785,0.0247,0.0222,0.0025,-0.0019,-2.51204648,-2.537335184,0.0011,-2.073637695,0.926064928,0.009350153,-0.064168
194204,0.014399999999999996,0.012658227848101111,0.003106114,-0.410284395,0.0244,0.021900000000000003,0.0025,-0.0029,-2.451754442,-2.521662417,0.0092,-2.041470048,1.0348638601426705,0.010120461564385303,-0.038088
194205,0.014299999999999997,0.00625,0.002440975,-0.405465108,0.0246,0.0214,0.0032,0.0035,-2.421674465,-2.466353242,-0.0029,-2.016209356,1.0802307288935502,0.011004819,0.070039
194206,0.014199999999999994,0.012422360248447228,0.001592389,-0.400477567,0.0243,0.0206,0.0037,-0.0055,-2.498495494,-2.43648955,0.0075,-2.098017927,1.0210150674068201,0.010525172998939352,0.023344
194207,0.014799999999999997,0,0.001200468,-0.395312737,0.0244,0.020700000000000003,0.0037,0.0031,-2.531770959,-2.513533371,0.0003,-2.136458222,0.9967098896845364,0.010198306,0.035731
194208,0.014699999999999994,0.006134969,0.002088658,-0.402022593,0.0244,0.0206,0.0038,0.0002,-2.58302399,-2.552179315,0.0018,-2.181001397,0.9742716609912978,0.008486272,0.015046
194209,0.014700000000000005,0.006097561,0.000627032,-0.408967915,0.0244,0.0206,0.0038,-0.0003,-2.610844013,-2.603859119,0.0038,-2.201876098,0.9686824038371109,0.007152648,0.032149
194210,0.014600000000000002,0,0.000472522,-0.416160397,0.0244,0.0206,0.0038,0.0017,-2.65845326,-2.632120886,0.0003,-2.242292863,0.9440014664100449,0.006243538,0.067567
194211,0.014400000000000003,0.012121212121211977,0.001273596,-0.463837114,0.0244,0.0206,0.0038,-0.0018,-2.73713141,-2.674713781,0.0024,-2.273294296,0.9074889867841409,0.004426278,-0.004692
194212,0.014600000000000002,0.005988024,0.000992057,-0.510825624,0.0247,0.0209,0.0038,0.0041,-2.739764177,-2.753660712,-0.0035,-2.228938553,0.8995633187772926,0.005095706,0.057236999999999996
194301,0.014700000000000005,0.005952381,0.000791391,-0.557191544,0.0246,0.0208,0.0038,0,-2.806949208,-2.756571295,0.0049,-2.249757664,0.862646566,0.001812004,0.072134
194302,0.013699999999999997,0,0.000744868,-0.570050263,0.0245,0.0207,0.0038,0.0016,-2.876146767,-2.806949208,0.0033,-2.306096504,0.8213061159397177,0.002088305,0.058203
194303,0.013100000000000004,0,0.000819597,-0.582755196,0.0246,0.0208,0.0038,0.0011,-2.925528015,-2.876146767,-0.0005,-2.342772819,0.7940790995297201,0.002569991,0.059104
194304,0.012499999999999997,0.017751479,0.001368776,-0.595291391,0.0247,0.0209,0.0038,0.0011,-2.976912214,-2.925528015,0.0009,-2.381620824,0.7834809987552172,0.00189186,0.003288
194305,0.011999999999999997,0.011627906976744207,0.002492194,-0.604593783,0.0246,0.0208,0.0038,0.0001,-2.977775399,-2.976912214,0.0048,-2.373181616,0.7897844700324772,0.001251046,0.052398
194306,0.011700000000000002,0.005747126,0.00108955,-0.613810438,0.0244,0.0206,0.0038,-0.0002,-3.0216643,-2.977775399,0.005,-2.407853861,0.757897719,0.000946183,0.021389
194307,0.0116,0,0.001069158,-0.622942922,0.0244,0.0206,0.0038,0.003,-3.041288805,-3.0216643,0.0018,-2.418345883,0.746268657,0.001200105,-0.053392
194308,0.011200000000000002,-0.005714286,0.002433361,-0.611227571,0.0245,0.0207,0.0038,0.002,-2.979877464,-3.035655549,-0.0001,-2.368649892,0.7795992714025501,0.017823643211303287,0.015931999999999998
194309,0.011200000000000002,-0.005747126,0.001706636,-0.599514084,0.0245,0.0207,0.0038,-0.0002,-2.984495642,-2.974274088,0.0021,-2.384981557,0.783194261,0.013954319187025058,0.027198
194310,0.0114,0.005780347,0.00060804,-0.587786665,0.0246,0.0208,0.0038,-0.0006,-3.002376816,-2.978925155,0.0011,-2.414590151,0.7636311732800457,0.013693478,-0.01195
194311,0.011199999999999995,0,0.000764157,-0.538072593,0.0247,0.0209,0.0038,-0.0014,-2.983503658,-2.996837188,0.0005,-2.445431065,0.7737363511461423,0.01686954,-0.067352
194312,0.011200000000000002,0,0.0020016,-0.486352556,0.0248,0.020999999999999998,0.0038,-0.0023,-2.899487042,-2.9779929,0,-2.413134486,0.8258084433124953,0.019080937,0.070005
194401,0.010799999999999997,0,0.000988594,-0.432420918,0.0248,0.020999999999999998,0.0038,0.0031,-2.951317768,-2.894008126,0.0018,-2.51889685,0.7874015748031497,0.014422539244569406,0.018321999999999998
194402,0.010399999999999993,0,0.000639835,-0.423419811,0.0248,0.020999999999999998,0.0038,-1.00E-04,-2.961175128,-2.945868707,0.0021,-2.537755317,0.7787481804949054,0.019253231349750193,0.006179
194403,0.0098,0,0.000642637,-0.41443288,0.0247,0.0209,0.0038,0.0002,-2.953219121,-2.955753977,0.0032,-2.538786241,0.785033015,0.019493838,0.021113
194404,0.0096,0,0.000636408,-0.405465108,0.0247,0.0209,0.0038,0.0027,-2.96460773,-2.947828813,0.0021,-2.559142622,0.8138864880437914,0.019145327,-0.012727
194405,0.0094,0.005747126,0.000764163,-0.396513391,0.0248,0.020999999999999998,0.0038,0.0021,-2.946688601,-2.959246322,0.0013,-2.55017521,0.829601351,0.020077593,0.048541
194406,0.009,0,0.000411906,-0.38757465,0.0247,0.0209,0.0038,-0.0023,-2.980996043,-2.941354189,0.0028,-2.593421393,0.7944319460067492,0.018397357006344695,0.054273999999999996
194407,0.0086,0.005714286,0.000717589,-0.378653851,0.0248,0.020999999999999998,0.0038,0.0012,-3.025445171,-2.975691523,0.0008,-2.64679132,0.761558161,0.018201769961051797,-0.01977
194408,0.0085,0.005681818,0.000939674,-0.366104196,0.0247,0.0209,0.0038,-0.0002,-2.999148014,-3.02016864,0.0036,-2.633043818,0.7733899117103551,0.004322936,0.0144
194409,0.0084,0,0.000559988,-0.353528482,0.0247,0.0209,0.0038,0.0007,-3.002514975,-2.993897608,0.0027,-2.648986492,0.7687597795768419,0.008069797,-0.000892
194410,0.0084,0,0.001115515,-0.340926587,0.0247,0.0209,0.0038,0.0005,-2.994168552,-2.997293554,0.0014,-2.653241965,0.7723327182010798,0.008962755,0.002135
194411,0.0083,0,0.000675218,-0.351976423,0.0247,0.0209,0.0038,0.0007,-2.994168552,-2.994168552,0.0012,-2.642192128,0.7711731386064287,0.006510366,0.017026999999999997
194412,0.0081,0,0.000424297,-0.362905494,0.0247,0.0209,0.0038,0.0024,-2.998073281,-2.994168552,0.0024,-2.635167788,0.7669856784090137,0.005782945,0.044578
194501,0.0079,0.005649718,0.000872273,-0.37371641,0.0246,0.0208,0.0038,0.010700000000000001,-3.032546247,-2.998073281,0.0042,-2.658829837,0.7437635753307444,0.019062446533258545,0.011601
194502,0.0077,0,0.000924463,-0.3792174,0.024,0.0202,0.0038,-0.0051,-3.041557794,-3.027351948,0.0127,-2.662340394,0.7353419665517018,0.016453897,0.069272
194503,0.0076,0,0.000654852,-0.384630506,0.0236,0.019799999999999998,0.0038,-0.0031,-3.096183337,-3.036388791,0.0077,-2.711552832,0.7044887780548628,0.014836052402432891,-0.041885
194504,0.0076,0,0.001887442,-0.389960922,0.0236,0.019799999999999998,0.0038,-0.0003,-3.043789569,-3.091042453,0.0021,-2.653828647,0.7678826431260548,0.015962527841657536,0.090224
194505,0.0075,0,0.001398278,-0.403753901,0.0228,0.019,0.0038,-0.0142,-3.128109154,-3.043789569,0.016,-2.724355253,0.7150628626692457,0.015085868883980648,0.019740999999999998
194506,0.007,0.005617978,0.00092096,-0.417360234,0.0226,0.018799999999999997,0.0038,-0.0067,-3.139499562,-3.128109154,0.0056,-2.722139328,0.7029114676173499,0.019773212,0.00218
194507,0.0068,0.011173184357541999,0.000866165,-0.430782916,0.0217,0.0179,0.0038,-0.0137,-3.136162889,-3.139499562,0.0169,-2.705379973,0.7188430455125479,0.019466317,-0.021839
194508,0.0066,0,0.001814111,-0.422329759,0.0224,0.0186,0.0038,0.0075,-3.110791022,-3.131048298,-0.0086,-2.688461263,0.7263015717092338,0.020437412,0.059552
194509,0.0065,0,0.002096647,-0.413888915,0.0223,0.0185,0.0038,-0.0022,-3.162063215,-3.105700935,0.0026,-2.748174301,0.6787538011360377,0.018945102993614134,0.046061
194510,0.0062,0,0.001438555,-0.405465108,0.0221,0.0183,0.0038,-0.0022,-3.198054497,-3.157000421,0.0054,-2.792589389,0.6568208317139526,0.017606919749428875,0.030514999999999997
194511,0.0058,0,0.000981184,-0.395312737,0.0216,0.0178,0.0038,-0.0072,-3.22792566,-3.198054497,0.0104,-2.832612924,0.6339764201500536,0.018580999,0.04475
194512,0.0053,0,0.001448272,-0.385056236,0.021,0.0172,0.0038,-0.0093,-3.259843263,-3.22792566,0.0125,-2.874787027,0.6178836310456491,0.018934033416738577,0.010833
194601,0.0049,0.005524862,0.001538317,-0.374693449,0.0199,0.0161,0.0038,-0.0061,-3.269684153,-3.259843263,0.0194,-2.894990704,0.6132393344046446,0.025525278289567403,0.069204
194602,0.0047,0,0.002645168,-0.343589204,0.0199,0.0161,0.0038,0.0103,-3.327011983,-3.259633317,0.0025,-2.983422779,0.5780036155762935,0.027969497,-0.065471
194603,0.0047,-0.005494505,0.005942413,-0.312133663,0.0198,0.016,0.0038,0.0002,-3.245065036,-3.317062648,0.0032,-2.932931372,0.6223367878373401,0.031090952,0.048818
194604,0.0047,0.011049723756906049,0.001496573,-0.280301965,0.0198,0.016,0.0038,0.0024,-3.280468836,-3.235212244,0.001,-3.000166871,0.6148526758869512,0.031187876,0.035448
194605,0.005,0.005464481,0.001077734,-0.257829109,0.0207,0.0169,0.0038,0.0092,-3.317389424,-3.280468836,-0.0135,-3.059560315,0.5934129709338879,0.031306827969875266,0.028485
194606,0.0051,0.005434783,0.001272495,-0.234839591,0.0209,0.017099999999999997,0.0038,0.0031,-3.33953055,-3.317389424,-0.0012,-3.104690959,0.5780101752402488,0.03199992,-0.035589
194607,0.0054,0.010810811,0.001481741,-0.211309094,0.0206,0.0168,0.0038,-0.0051,-3.299642252,-3.33953055,0.007,-3.088333159,0.5967318354245696,0.033591571,-0.02765
194608,0.0055,0.058823529,0.001703886,-0.226066983,0.0209,0.017099999999999997,0.0038,0.0028,-3.268920046,-3.294752755,-0.004,-3.042853064,0.608751736,0.039174987603827684,-0.069155
194609,0.0052,0.02020202,0.001980114,-0.240467468,0.0217,0.0179,0.0038,0.0023,-3.188316037,-3.264052883,-0.0111,-2.947848569,0.6485543633384429,0.043267645,-0.104413
194610,0.0052,0.00990099,0.016025015,-0.254529865,0.0219,0.018099999999999998,0.0038,-0.0017,-3.076443654,-3.183473898,-0.0009,-2.821913789,0.7116343811622782,0.049111945,-0.005936
194611,0.0055,0.019607843137255054,0.006116095,-0.30663986,0.0216,0.0178,0.0038,-0.0054,-3.058773982,-3.066827717,0.0074,-2.752134122,0.7253916642033698,0.048597481256166065,-0.004101
194612,0.0058,0.024038461538461453,0.003914349,-0.355249283,0.022,0.018199999999999997,0.0038,0.0029,-3.037729407,-3.049251053,-0.0054,-2.682480124,0.7226999646601484,0.048072281243770505,0.046518
194701,0.0056,0.009389671,0.002715508,-0.400759217,0.0212,0.0174,0.0038,-0.0032,-3.070343137,-3.028294901,0.0145,-2.66958392,0.6924379232505644,0.03607606,0.021713
194702,0.0056,0,0.002111721,-0.46002456,0.0214,0.017599999999999998,0.0038,0.0011,-3.088916617,-3.065659755,-0.0006,-2.628892058,0.6800044336067391,0.031538463,-0.008607
194703,0.0057,0,0.001364143,-0.515465538,0.0214,0.017599999999999998,0.0038,-0.0016,-3.069457648,-3.084253672,0.0021,-2.55399211,0.6858580212409167,0.030102657173069484,-0.015308
194704,0.006,0.018604651162790642,0.002411283,-0.567520967,0.0213,0.017499999999999998,0.0038,0.0047,-3.04782386,-3.064817733,0.002,-2.480302893,0.7415349887133184,0.03101998,-0.03986
194705,0.0063,0,0.002307361,-0.592827426,0.0217,0.0179,0.0038,0.0057,-2.989806109,-3.029475176,-0.0037,-2.396978683,0.7700421940928271,0.031345974852659754,-0.00129
194706,0.0064,0,0.002545085,-0.616629612,0.0216,0.0178,0.0038,-0.0013,-2.962830391,-2.971786703,0.0033,-2.346200779,0.7763663220088627,0.025894307027640517,0.053690999999999996
194707,0.0066,0.00456621,0.001958779,-0.639079959,0.0216,0.0178,0.0038,-0.0006,-2.996389952,-2.94513126,0.001,-2.357309993,0.7411167512690355,0.026472743,0.039272
194708,0.0063,0.009090909,0.001977448,-0.651154317,0.0214,0.014799999999999999,0.0066,-0.0043,-3.018839849,-2.98331787,0.0063,-2.367685532,0.7173272191287259,0.020640509696410105,-0.023376
194709,0.0061,0.013513513513513598,0.0008244,-0.66277388,0.021,0.013500000000000002,0.0075,-0.0152,-2.977620524,-3.005936444,0.0081,-2.314846644,0.7346938775510204,0.023176792,-0.010528
